research_no,id,hotel_name,prefecture,station,jalan_url,jalan_hotel_name,verification_status,live_h1,live_title,name_similarity,prefecture_on_page,audit_status,error
706,stage-236-1,ザ クラウンパレス新阪急高知,高知県,高知,https://www.jalan.net/yad322158/,ANAクラウンプラザホテル高知by IHG,rebranded_current_page,ANAクラウンプラザホテル高知by IHGの施設概要,ANAクラウンプラザホテル高知by IHG - 宿泊予約は＜じゃらんnet＞,0.3158,True,suspect,
707,stage-236-2,ドーミーイン高知,高知県,高知,https://www.jalan.net/yad384040/,天然温泉 紺碧の湯 ドーミーイン高知,verified,天然温泉 紺碧の湯 ドーミーイン高知の施設概要,天然温泉 紺碧の湯 ドーミーイン高知 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
708,stage-236-3,コンフォートホテル高知,高知県,高知,https://www.jalan.net/yad317306/,コンフォートホテル高知,verified,コンフォートホテル高知の施設概要,コンフォートホテル高知 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
709,stage-237-1,三井ガーデンホテル福岡祇園,福岡県,祇園,https://www.jalan.net/yad384068/,三井ガーデンホテル福岡祇園,verified,三井ガーデンホテル福岡祇園の施設概要,三井ガーデンホテル福岡祇園 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
710,stage-237-2,西鉄ホテル クルーム博多祇園 櫛田神社前,福岡県,祇園,https://www.jalan.net/yad356362/,西鉄ホテル クルーム 博多祇園 櫛田神社前,verified,西鉄ホテル クルーム 博多祇園 櫛田神社前の施設概要,西鉄ホテル クルーム 博多祇園 櫛田神社前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
711,stage-237-3,ホテルリソルトリニティ博多,福岡県,中洲川端,https://www.jalan.net/yad356316/,ホテルリソルトリニティ博多,verified,ホテルリソルトリニティ博多の施設概要,ホテルリソルトリニティ博多 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
712,stage-238-1,三井ガーデンホテル福岡祇園,福岡県,祇園,https://www.jalan.net/yad384068/,三井ガーデンホテル福岡祇園,verified,三井ガーデンホテル福岡祇園の施設概要,三井ガーデンホテル福岡祇園 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
713,stage-238-2,西鉄ホテル クルーム博多祇園 櫛田神社前,福岡県,祇園,https://www.jalan.net/yad356362/,西鉄ホテル クルーム 博多祇園 櫛田神社前,verified,西鉄ホテル クルーム 博多祇園 櫛田神社前の施設概要,西鉄ホテル クルーム 博多祇園 櫛田神社前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
714,stage-238-3,ホテルリソルトリニティ博多,福岡県,中洲川端,https://www.jalan.net/yad356316/,ホテルリソルトリニティ博多,verified,ホテルリソルトリニティ博多の施設概要,ホテルリソルトリニティ博多 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
715,stage-239-1,ホテル博多プレイス,福岡県,博多ふ頭,https://www.jalan.net/yad346759/,ホテル博多プレイス,verified,ホテル博多プレイスの施設概要,ホテル博多プレイス - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
716,stage-239-2,ザ・ワンファイブマリン福岡,福岡県,呉服町,https://www.jalan.net/yad344616/,ザ・ワンファイブマリン福岡,verified,ザ・ワンファイブマリン福岡の施設概要,ザ・ワンファイブマリン福岡 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
717,stage-239-3,ホテルニューガイア上呉服,福岡県,呉服町,https://www.jalan.net/yad373877/,ホテルニューガイア博多メッセ南（旧ホテルニューガイア上呉服）,verified,ホテルニューガイア博多メッセ南（旧ホテルニューガイア上呉服）の施設概要,ホテルニューガイア博多メッセ南（旧ホテルニューガイア上呉服） - 宿泊予約は＜じゃらんnet＞,0.5625,True,review_name,
718,stage-240-1,ホテル博多プレイス,福岡県,博多ふ頭,https://www.jalan.net/yad346759/,ホテル博多プレイス,verified,ホテル博多プレイスの施設概要,ホテル博多プレイス - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
719,stage-240-2,ザ・ワンファイブマリン福岡,福岡県,呉服町,https://www.jalan.net/yad344616/,ザ・ワンファイブマリン福岡,verified,ザ・ワンファイブマリン福岡の施設概要,ザ・ワンファイブマリン福岡 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
720,stage-240-3,ホテルニューガイア上呉服,福岡県,呉服町,https://www.jalan.net/yad373877/,ホテルニューガイア博多メッセ南（旧ホテルニューガイア上呉服）,verified,ホテルニューガイア博多メッセ南（旧ホテルニューガイア上呉服）の施設概要,ホテルニューガイア博多メッセ南（旧ホテルニューガイア上呉服） - 宿泊予約は＜じゃらんnet＞,0.5625,True,review_name,
721,stage-241-1,JR九州ステーションホテル小倉,福岡県,小倉,https://www.jalan.net/yad341343/,ＪＲ九州ステーションホテル小倉,verified,ＪＲ九州ステーションホテル小倉の施設概要,ＪＲ九州ステーションホテル小倉 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
722,stage-241-2,ダイワロイネットホテル小倉駅前,福岡県,小倉,https://www.jalan.net/yad386180/,ダイワロイネットホテル小倉駅前,verified,ダイワロイネットホテル小倉駅前の施設概要,ダイワロイネットホテル小倉駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
723,stage-241-3,クインテッサホテル小倉 Comic & Books,福岡県,小倉,https://www.jalan.net/yad332917/,クインテッサホテル小倉 Comic&Books,verified,クインテッサホテル小倉 Comic&Booksの施設概要,クインテッサホテル小倉 Comic&Books - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
724,stage-242-1,JR九州ステーションホテル小倉,福岡県,小倉,https://www.jalan.net/yad341343/,ＪＲ九州ステーションホテル小倉,verified,ＪＲ九州ステーションホテル小倉の施設概要,ＪＲ九州ステーションホテル小倉 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
725,stage-242-2,ダイワロイネットホテル小倉駅前,福岡県,小倉,https://www.jalan.net/yad386180/,ダイワロイネットホテル小倉駅前,verified,ダイワロイネットホテル小倉駅前の施設概要,ダイワロイネットホテル小倉駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
726,stage-242-3,クインテッサホテル小倉 Comic & Books,福岡県,小倉,https://www.jalan.net/yad332917/,クインテッサホテル小倉 Comic&Books,verified,クインテッサホテル小倉 Comic&Booksの施設概要,クインテッサホテル小倉 Comic&Books - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
727,stage-243-1,ザ・セレクトン久留米,福岡県,久留米,https://www.jalan.net/yad380511/,ザ・セレクトン久留米,verified,ザ・セレクトン久留米の施設概要,ザ・セレクトン久留米 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
728,stage-243-2,グリーンリッチホテル久留米,福岡県,久留米,https://www.jalan.net/yad317845/,グリーンリッチホテル久留米【天然温泉・有馬六ツ門の湯】,verified,グリーンリッチホテル久留米【天然温泉・有馬六ツ門の湯】の施設概要,グリーンリッチホテル久留米【天然温泉・有馬六ツ門の湯】 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
729,stage-243-3,久留米ワシントンホテルプラザ,福岡県,久留米,https://www.jalan.net/yad311805/,久留米ワシントンホテルプラザ,verified,久留米ワシントンホテルプラザの施設概要,久留米ワシントンホテルプラザ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
730,stage-244-1,KOKO HOTEL Premier 熊本,熊本県,桜町,https://www.jalan.net/yad334744/,ＫＯＫＯ ＨＯＴＥＬ Ｐｒｅｍｉｅｒ 熊本,verified,ＫＯＫＯ ＨＯＴＥＬ Ｐｒｅｍｉｅｒ 熊本の施設概要,ＫＯＫＯ ＨＯＴＥＬ Ｐｒｅｍｉｅｒ 熊本 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
731,stage-244-2,ダイワロイネットホテル熊本銀座通り PREMIER,熊本県,熊本,https://www.jalan.net/yad308775/,ダイワロイネットホテル熊本銀座通り PREMIER,verified,ダイワロイネットホテル熊本銀座通り PREMIERの施設概要,ダイワロイネットホテル熊本銀座通り PREMIER - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
732,stage-244-3,三井ガーデンホテル熊本,熊本県,熊本,https://www.jalan.net/yad316105/,三井ガーデンホテル熊本,verified,三井ガーデンホテル熊本の施設概要,三井ガーデンホテル熊本 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
733,stage-245-1,KOKO HOTEL Premier 熊本,熊本県,桜町,https://www.jalan.net/yad334744/,ＫＯＫＯ ＨＯＴＥＬ Ｐｒｅｍｉｅｒ 熊本,verified,ＫＯＫＯ ＨＯＴＥＬ Ｐｒｅｍｉｅｒ 熊本の施設概要,ＫＯＫＯ ＨＯＴＥＬ Ｐｒｅｍｉｅｒ 熊本 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
734,stage-245-2,ダイワロイネットホテル熊本銀座通り PREMIER,熊本県,熊本,https://www.jalan.net/yad308775/,ダイワロイネットホテル熊本銀座通り PREMIER,verified,ダイワロイネットホテル熊本銀座通り PREMIERの施設概要,ダイワロイネットホテル熊本銀座通り PREMIER - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
735,stage-245-3,三井ガーデンホテル熊本,熊本県,熊本,https://www.jalan.net/yad316105/,三井ガーデンホテル熊本,verified,三井ガーデンホテル熊本の施設概要,三井ガーデンホテル熊本 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
736,stage-246-1,JR九州ホテル ブラッサム大分,大分県,大分,https://www.jalan.net/yad339266/,ＪＲ九州ホテルブラッサム大分,verified,ＪＲ九州ホテルブラッサム大分の施設概要,ＪＲ九州ホテルブラッサム大分 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
737,stage-246-2,ダイワロイネットホテル大分,大分県,大分,https://www.jalan.net/yad342480/,ダイワロイネットホテル大分,verified,ダイワロイネットホテル大分の施設概要,ダイワロイネットホテル大分 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
738,stage-246-3,ホテル日航大分 オアシスタワー,大分県,大分,https://www.jalan.net/yad338475/,ホテル日航大分 オアシスタワー,verified,ホテル日航大分 オアシスタワーの施設概要,ホテル日航大分 オアシスタワー - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
739,stage-247-1,JR九州ホテル長崎,長崎県,長崎,https://www.jalan.net/yad318707/,ＪＲ九州ホテル長崎,verified,ＪＲ九州ホテル長崎の施設概要,ＪＲ九州ホテル長崎 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
740,stage-247-2,ホテルフォルツァ長崎,長崎県,長崎,https://www.jalan.net/yad308596/,FORZA ホテルフォルツァ長崎,verified,FORZA ホテルフォルツァ長崎の施設概要,FORZA ホテルフォルツァ長崎 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
741,stage-247-3,ドーミーインPREMIUM長崎駅前,長崎県,長崎,https://www.jalan.net/yad396693/,天然温泉 鶴港の湯 ドーミーインPREMIUM長崎駅前,verified,天然温泉 鶴港の湯 ドーミーインPREMIUM長崎駅前の施設概要,天然温泉 鶴港の湯 ドーミーインPREMIUM長崎駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
742,stage-248-1,JR九州ホテル宮崎,宮崎県,宮崎,https://www.jalan.net/yad361436/,ＪＲ九州ホテル宮崎,verified,ＪＲ九州ホテル宮崎の施設概要,ＪＲ九州ホテル宮崎 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
743,stage-248-2,コンフォートホテル宮崎,宮崎県,宮崎,https://www.jalan.net/yad369616/,コンフォートホテル宮崎,verified,コンフォートホテル宮崎の施設概要,コンフォートホテル宮崎 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
744,stage-248-3,ドーミーイン宮崎,宮崎県,宮崎,https://www.jalan.net/yad398448/,天然温泉 日向の湯 ドーミーイン宮崎,verified,天然温泉 日向の湯 ドーミーイン宮崎の施設概要,天然温泉 日向の湯 ドーミーイン宮崎 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
745,stage-249-1,JR九州ホテル鹿児島,鹿児島県,鹿児島中央,https://www.jalan.net/yad399054/,ＪＲ九州ホテル鹿児島,verified,ＪＲ九州ホテル鹿児島の施設概要,ＪＲ九州ホテル鹿児島 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
746,stage-249-2,ソラリア西鉄ホテル鹿児島,鹿児島県,鹿児島中央,https://www.jalan.net/yad346291/,ソラリア西鉄ホテル鹿児島,verified,ソラリア西鉄ホテル鹿児島の施設概要,ソラリア西鉄ホテル鹿児島 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
747,stage-249-3,ダイワロイネットホテル鹿児島天文館 PREMIER,鹿児島県,天文館,https://www.jalan.net/yad388886/,ダイワロイネットホテル鹿児島天文館 PREMIER,verified,ダイワロイネットホテル鹿児島天文館 PREMIERの施設概要,ダイワロイネットホテル鹿児島天文館 PREMIER - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
748,stage-250-1,ホテル コレクティブ,沖縄県,国際通り,https://www.jalan.net/yad382520/,ホテルコレクティブ,verified,ホテルコレクティブの施設概要,ホテルコレクティブ - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
749,stage-250-2,ダイワロイネットホテル那覇国際通り,沖縄県,牧志,https://www.jalan.net/yad304700/,ダイワロイネットホテル那覇国際通り,verified,ダイワロイネットホテル那覇国際通りの施設概要,ダイワロイネットホテル那覇国際通り - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
